"";"Id";"LastInvoiceDate";"EnergyCutOffDate";"AgreementCutOffDate";"EnergyInvoicesDue";"AgreementInvoicesDue";"PSVAInvoicesDue";"TotalDebt";"TotalOverdueDebt";"TotalInvoicesDue";"CustomerRating";"PaymentProbability";"FirstProbabilityAction";"SecondProbabilityAction"
"22800";"0035B00000BBS54QAH";"2015-10-16";"2017-11-30";"";1;0;0;45121;45121;1;1;0,835931385419909;"No Hacer Nada";"No Hacer Nada"
"8894";"0035B00000CTxcPQAT";"2017-09-04";"2017-11-27";"2017-10-13";1;1;0;214089;138197;1;1;0,835917538020465;"No Hacer Nada";"No Hacer Nada"
"6244";"0035B00000CLEJlQAP";"2007-08-03";"2017-12-14";"";1;0;0;35734;35734;1;1;0,835914988541196;"No Hacer Nada";"No Hacer Nada"
"13968";"0035B00000CIX7xQAH";"2017-11-06";"2017-11-20";"";2;0;0;208198;66941;2;1;0,835904636541109;"No Hacer Nada";"No Hacer Nada"
"8848";"0035B00000CTusHQAT";"";"";"";1;0;0;13046;13046;1;1;0,835898023262067;"No Hacer Nada";"No Hacer Nada"
"15772";"0035B00000BrcTuQAJ";"2011-02-28";"";"";1;0;0;21926;21926;1;1;0,835895401108368;"No Hacer Nada";"No Hacer Nada"
"8825";"0035B00000CTxcNQAT";"";"2017-12-17";"";1;0;0;71231;71231;1;1;0,835883069400407;"No Hacer Nada";"No Hacer Nada"
"19273";"0035B00000BGUgcQAH";"";"2017-11-30";"";1;0;0;37323;37323;1;1;0,835874267880783;"No Hacer Nada";"No Hacer Nada"
"19823";"0035B00000BAsphQAD";"";"2017-11-30";"";1;0;0;50517;50517;1;1;0,835832659531281;"No Hacer Nada";"No Hacer Nada"
"19359";"0035B00000BBVhUQAX";"";"2017-11-30";"";1;0;0;35111;35111;1;1;0,835830761630631;"No Hacer Nada";"No Hacer Nada"
"19072";"0035B00000CL1OYQA1";"";"";"";1;0;0;12707;12707;1;1;0,835784556492257;"No Hacer Nada";"No Hacer Nada"
"10220";"0035B00000CTzqiQAD";"2015-07-24";"";"";1;0;0;6561;6561;1;1;0,83577027318307;"No Hacer Nada";"No Hacer Nada"
"15136";"0035B00000CQIXOQA5";"";"2017-12-15";"";1;0;0;10250;10250;1;1;0,835769318223112;"No Hacer Nada";"No Hacer Nada"
"4945";"0035B00000CTquBQAT";"2008-07-02";"";"";1;0;0;15970;15970;1;1;0,835762975957599;"No Hacer Nada";"No Hacer Nada"
"6268";"0035B00000CL5pwQAD";"2017-11-02";"2017-11-24";"";2;0;0;173628;74249;2;1;0,835752163541332;"No Hacer Nada";"No Hacer Nada"
"20905";"0035B00000CTrkuQAD";"";"";"";1;0;0;2324;2324;1;1;0,835742005987594;"No Hacer Nada";"No Hacer Nada"
"23935";"0035B00000CQ8ooQAD";"2017-10-04";"";"2017-11-09";1;1;0;102816;34471;1;1;0,835705052769982;"Email";"SMS"
"7591";"0035B00000CQGLfQAP";"";"";"";1;0;0;34520;34520;1;1;0,83566822083593;"No Hacer Nada";"No Hacer Nada"
"24508";"0035B00000BFzl1QAD";"";"2017-11-30";"";1;0;0;112779;112779;1;1;0,835628957466405;"No Hacer Nada";"No Hacer Nada"
"13861";"0035B00000CL6OmQAL";"";"";"";1;0;0;15922;15922;1;1;0,835614872780139;"No Hacer Nada";"No Hacer Nada"
"5422";"0035B00000CU1r4QAD";"2013-11-30";"";"";1;0;0;38093;38093;1;1;0,835549235562029;"No Hacer Nada";"No Hacer Nada"
"2049";"0035B00000CL634QAD";"2009-08-20";"2017-12-14";"";1;0;0;23912;23912;1;1;0,835546752800949;"No Hacer Nada";"No Hacer Nada"
"18315";"0035B00000CYSIvQAP";"";"";"";1;0;0;17748;17748;1;1;0,835524763315243;"No Hacer Nada";"No Hacer Nada"
"24313";"0035B00000BFzkLQAT";"";"2017-11-30";"";1;0;0;42008;42008;1;1;0,835501196546883;"No Hacer Nada";"No Hacer Nada"
"14603";"0035B00000BG2cTQAT";"2008-09-25";"2017-11-30";"";1;0;0;40286;40286;1;1;0,835488890413872;"No Hacer Nada";"No Hacer Nada"
"18992";"0035B00000CQI6pQAH";"2007-12-03";"2017-12-15";"";1;0;0;70332;70332;1;1;0,835487715293146;"No Hacer Nada";"No Hacer Nada"
"26100";"0035B00000CLOwZQAX";"";"";"";1;0;0;15549;15549;1;1;0,835485967299135;"No Hacer Nada";"No Hacer Nada"
"22817";"0035B00000CYLE6QAP";"";"2017-11-30";"";1;0;0;119138;119138;1;1;0,835465807032893;"SMS";"No Hacer Nada"
"16485";"0035B00000CYKOYQA5";"";"2017-12-18";"";1;0;0;16300;16300;1;1;0,835409759459263;"No Hacer Nada";"No Hacer Nada"
"12365";"0035B000007kWF6QAM";"";"";"";1;0;0;19456;19456;1;1;0,835391653648683;"No Hacer Nada";"No Hacer Nada"
"4809";"0035B00000CQHbZQAX";"2017-11-13";"";"";1;0;0;161351;30744;1;1;0,835383331116673;"No Hacer Nada";"No Hacer Nada"
"6526";"0035B00000BJHpJQAX";"2009-11-24";"2017-11-30";"";1;0;0;71331;71331;1;1;0,835322342435485;"No Hacer Nada";"No Hacer Nada"
"19148";"0035B00000BBQ6BQAX";"";"2017-11-30";"";1;0;0;45218;45218;1;1;0,835314875641774;"No Hacer Nada";"No Hacer Nada"
"15984";"0035B00000CQOEwQAP";"2017-07-10";"";"";1;0;0;24377;24377;1;1;0,835311177936356;"No Hacer Nada";"No Hacer Nada"
"11274";"0035B00000CThjcQAD";"2017-01-05";"2017-12-17";"";1;0;0;37815;37815;1;1;0,835295938793317;"No Hacer Nada";"No Hacer Nada"
"1692";"0035B00000BBRmHQAX";"";"2017-11-30";"";1;0;0;39309;39309;1;1;0,835289683808283;"No Hacer Nada";"No Hacer Nada"
"2653";"0035B00000BGB43QAH";"";"2017-11-30";"";1;0;0;61413;61413;1;1;0,835267949720743;"No Hacer Nada";"No Hacer Nada"
"16765";"0035B00000CYPBZQA5";"2015-09-14";"2017-11-17";"";2;0;0;60953;60953;2;1;0,835192373427792;"No Hacer Nada";"No Hacer Nada"
"14891";"0035B00000CL8M4QAL";"2017-04-25";"";"";1;0;0;15165;15165;1;1;0,835190049572019;"No Hacer Nada";"No Hacer Nada"
"25689";"0035B00000BJI0cQAH";"2016-09-23";"2017-12-04";"";1;0;0;69094;69094;1;1;0,835186355270759;"No Hacer Nada";"No Hacer Nada"
"8779";"0035B00000CTpkxQAD";"";"";"";1;0;0;23128;23128;1;1;0,835177415111056;"No Hacer Nada";"No Hacer Nada"
"24445";"0035B00000BGVqAQAX";"2011-01-27";"2017-11-30";"";1;0;0;61505;61505;1;1;0,835162402236394;"No Hacer Nada";"No Hacer Nada"
"24994";"0035B00000BAyGSQA1";"";"2017-11-30";"";1;0;0;63036;63036;1;1;0,835154067612321;"No Hacer Nada";"No Hacer Nada"
"18795";"0035B00000CL8j8QAD";"";"";"";1;0;0;20130;20130;1;1;0,835105246843618;"No Hacer Nada";"No Hacer Nada"
"6990";"0035B00000CQEcJQAX";"2017-11-03";"";"";1;0;0;45763;27251;1;1;0,835093261461978;"No Hacer Nada";"No Hacer Nada"
"18636";"0035B00000CLHiQQAX";"";"";"";1;0;0;3915;3915;1;1;0,835082522819424;"No Hacer Nada";"No Hacer Nada"
"4167";"0035B000007kZQcQAM";"2017-10-28";"2017-12-12";"2017-11-28";1;0;0;370738;305306;1;1;0,835043031585581;"Email";"SMS"
"12763";"0035B000007ka9zQAA";"2014-06-10";"2017-11-21";"";2;0;0;45302;45302;2;1;0,835028372887195;"No Hacer Nada";"No Hacer Nada"
"9642";"0035B00000CTpXwQAL";"2013-08-10";"2017-11-16";"";2;0;0;81336;81336;2;1;0,835022877590534;"No Hacer Nada";"No Hacer Nada"
"13803";"0035B00000BFy4SQAT";"";"2017-11-30";"";1;0;0;13485;13485;1;1;0,835018922343456;"No Hacer Nada";"No Hacer Nada"
"8507";"0035B00000CQHyDQAX";"";"";"";1;0;0;17687;17687;1;1;0,835016538701909;"No Hacer Nada";"No Hacer Nada"
"16452";"0035B00000BGYRTQA5";"";"2017-11-30";"";1;0;0;25050;25050;1;1;0,834994814473014;"No Hacer Nada";"No Hacer Nada"
"13229";"0035B00000BFx3vQAD";"2011-10-11";"2017-11-30";"";1;0;0;39155;39155;1;1;0,834985322808819;"No Hacer Nada";"No Hacer Nada"
"9436";"0035B00000CU2bWQAT";"";"";"";1;0;0;21226;21226;1;1;0,834954646142401;"No Hacer Nada";"No Hacer Nada"
"16499";"0035B00000CU0eUQAT";"2011-11-02";"";"";1;0;0;12892;12892;1;1;0,83493913962424;"No Hacer Nada";"No Hacer Nada"
"9716";"0035B00000CTmHFQA1";"2009-04-07";"2017-12-17";"";1;0;0;23216;23216;1;1;0,834926124979419;"No Hacer Nada";"No Hacer Nada"
"5020";"0035B00000CLDpTQAX";"2007-05-28";"";"";1;0;0;27522;27522;1;1;0,834918239479373;"No Hacer Nada";"No Hacer Nada"
"17648";"0035B00000BGTF2QAP";"";"2017-11-30";"";1;0;0;41860;41860;1;1;0,834912982172999;"No Hacer Nada";"No Hacer Nada"
"4190";"0035B000007kZjxQAE";"";"";"";1;0;0;30932;30932;1;1;0,834912305927595;"No Hacer Nada";"No Hacer Nada"
"8002";"0035B00000CU2v3QAD";"2015-02-12";"";"";1;0;0;4605;4605;1;1;0,834904809425783;"No Hacer Nada";"No Hacer Nada"
"1014";"0035B00000BAuZ1QAL";"2017-10-01";"2017-12-09";"2017-10-25";1;1;0;77426;37063;1;1;0,834901248581805;"Email";"SMS"
"25439";"0035B00000BGWjUQAX";"2017-10-24";"2017-12-09";"2017-11-25";1;0;0;84535;79551;1;1;0,834821229457974;"No Hacer Nada";"No Hacer Nada"
"15317";"0035B00000BBMMUQA5";"2011-07-20";"2017-11-30";"";1;0;0;37257;37257;1;1;0,834819099099347;"No Hacer Nada";"No Hacer Nada"
"9429";"0035B00000CYP67QAH";"";"2017-11-17";"";2;0;0;94039;94039;2;1;0,834811122945299;"IVR";"SMS"
"14119";"0035B00000Brqm4QAB";"2007-09-20";"";"";1;0;0;788;788;1;1;0,834810625459692;"No Hacer Nada";"No Hacer Nada"
"18929";"0035B00000BAyVHQA1";"2017-03-15";"2017-11-30";"";1;0;0;76074;76074;1;1;0,834785734368067;"No Hacer Nada";"No Hacer Nada"
"23779";"0035B00000CL7MKQA1";"";"2017-12-14";"";1;0;0;1055924;1055924;1;1;0,834761153814817;"Email";"No Hacer Nada"
"23054";"0035B00000CTr2fQAD";"";"2017-12-17";"";1;0;0;16973;16973;1;1;0,834760558121284;"No Hacer Nada";"No Hacer Nada"
"17970";"0035B00000CL5pqQAD";"2009-06-27";"";"";1;0;0;12100;12100;1;1;0,834725405643673;"No Hacer Nada";"No Hacer Nada"
"11759";"0035B00000CL0hKQAT";"";"";"";1;0;0;13956;13956;1;1;0,834710994690419;"No Hacer Nada";"No Hacer Nada"
"16465";"0035B00000CTeX0QAL";"2012-04-03";"";"";1;0;0;18398;18398;1;1;0,834710683482667;"No Hacer Nada";"No Hacer Nada"
"20964";"0035B000004dgTOQAY";"";"";"";1;0;0;8314;8314;1;1;0,834694346760936;"No Hacer Nada";"No Hacer Nada"
"15118";"0035B000007kVEiQAM";"";"2017-12-11";"";1;0;0;59050;59050;1;1;0,83469298887272;"No Hacer Nada";"No Hacer Nada"
"14360";"0035B00000CQGQlQAP";"2015-07-10";"2017-11-16";"";2;0;0;87011;87011;2;1;0,834677862974669;"IVR";"SMS"
"4819";"0035B00000CTnSkQAL";"";"";"";1;0;0;27148;27148;1;1;0,834625005414849;"No Hacer Nada";"No Hacer Nada"
"8586";"0035B00000CYRe5QAH";"2013-12-27";"";"";1;0;0;13320;13320;1;1;0,834615806038345;"No Hacer Nada";"No Hacer Nada"
"15879";"0035B000007kWaUQAU";"2009-12-17";"2017-11-28";"";1;0;0;267484;267484;1;1;0,834598286805851;"SMS";"No Hacer Nada"
"6987";"0035B00000CQFz0QAH";"2017-08-29";"2017-12-15";"";1;0;0;66601;66601;1;1;0,834587158561525;"No Hacer Nada";"No Hacer Nada"
"5858";"0035B00000CLFlxQAH";"2012-03-01";"2017-11-09";"";2;0;0;257308;257308;2;1;0,8345710768005;"IVR";"SMS"
"25218";"0035B00000CThIwQAL";"2014-05-03";"2017-11-16";"";2;0;0;187229;187229;2;1;0,834559560591;"IVR";"SMS"
"24409";"0035B00000BFwxNQAT";"2016-04-25";"2017-11-30";"";1;0;0;55889;55889;1;1;0,834541549910131;"No Hacer Nada";"No Hacer Nada"
"3385";"0035B00000BGVcBQAX";"2010-07-12";"2017-11-30";"";1;0;0;79370;79370;1;1;0,834525200418427;"No Hacer Nada";"No Hacer Nada"
"1604";"0035B00000BBVa8QAH";"";"2017-11-30";"";1;0;0;25904;25904;1;1;0,834495213690074;"No Hacer Nada";"No Hacer Nada"
"279";"0035B00000AUkymQAD";"2008-01-31";"2017-11-28";"";1;0;0;69616;69616;1;1;0,834462539989965;"No Hacer Nada";"No Hacer Nada"
"14708";"0035B000007kYfrQAE";"";"";"";1;0;0;93946;93946;1;1;0,834437845094445;"Email";"SMS"
"9452";"0035B00000CU7UVQA1";"2014-09-03";"2017-12-18";"";1;0;0;49474;49474;1;1;0,834437516454597;"No Hacer Nada";"No Hacer Nada"
"21766";"0035B00000CTl3UQAT";"2011-11-21";"2017-12-17";"";1;0;0;19139;19139;1;1;0,834436332182671;"No Hacer Nada";"No Hacer Nada"
"10638";"0035B00000CYS7jQAH";"2011-12-05";"";"";1;0;0;36560;36560;1;1;0,834419391626948;"No Hacer Nada";"No Hacer Nada"
"15314";"0035B00000BBPBEQA5";"2017-10-25";"2017-12-09";"2017-11-25";1;0;0;227248;68775;1;1;0,834419066430585;"No Hacer Nada";"No Hacer Nada"
"11862";"0035B00000CSgxqQAD";"2009-02-03";"";"";1;0;0;18941;18941;1;1;0,834379812043275;"No Hacer Nada";"No Hacer Nada"
"16903";"0035B00000CQDJUQA5";"";"";"";1;0;0;22046;22046;1;1;0,834363752183713;"No Hacer Nada";"No Hacer Nada"
"14594";"0035B00000CQHYeQAP";"2017-04-04";"";"";1;0;0;37686;37686;1;1;0,834321904156863;"No Hacer Nada";"No Hacer Nada"
"14936";"0035B000007kXtYQAU";"";"2017-12-14";"";1;0;10;42668;42668;1;1;0,834320945073246;"No Hacer Nada";"No Hacer Nada"
"11059";"0035B000004dhE3QAI";"2011-07-11";"2017-12-19";"";1;0;0;32335;32335;1;1;0,834301986272929;"No Hacer Nada";"No Hacer Nada"
"10440";"0035B00000CYN86QAH";"";"";"";1;0;0;10615;10615;1;1;0,834285243989172;"No Hacer Nada";"No Hacer Nada"
"20183";"0035B00000CLCFxQAP";"2012-05-19";"";"";1;0;0;7966;7966;1;1;0,83426517780647;"No Hacer Nada";"No Hacer Nada"
"3530";"0035B00000BFwwXQAT";"2015-10-02";"2017-11-30";"";1;0;0;79971;79971;1;1;0,834260613724552;"No Hacer Nada";"No Hacer Nada"
"3306";"0035B00000Brb3AQAR";"2009-03-19";"2017-11-27";"";1;0;0;43400;43400;1;1;0,834250912464354;"No Hacer Nada";"No Hacer Nada"
"11333";"0035B00000CYLvIQAX";"";"2017-11-16";"";1;0;0;16020;16020;1;1;0,834241633241848;"No Hacer Nada";"No Hacer Nada"
"3379";"0035B00000BGBkGQAX";"2015-09-15";"2017-11-30";"";1;0;0;37391;37391;1;1;0,834230331318318;"No Hacer Nada";"No Hacer Nada"
"12784";"0035B00000CIQrtQAH";"2016-05-20";"2017-12-12";"";1;0;0;36905;36905;1;1;0,834197338089662;"No Hacer Nada";"No Hacer Nada"
"6836";"0035B00000BBW9nQAH";"";"2017-11-30";"";1;0;0;43505;43505;1;1;0,834172102451501;"No Hacer Nada";"No Hacer Nada"
"20312";"0035B000007kXPdQAM";"2017-09-21";"2017-12-07";"2017-10-23";1;1;0;295157;114964;1;1;0,834141028354775;"Email";"SMS"
"9952";"0035B00000CU55XQAT";"2011-06-13";"";"";1;0;0;78656;78656;1;1;0,834124148421244;"Email";"SMS"
"25184";"0035B00000CYLw1QAH";"2011-12-02";"";"";1;0;0;14888;14888;1;1;0,83410421396314;"No Hacer Nada";"No Hacer Nada"
"21990";"0035B00000CQQW0QAP";"2015-07-04";"2017-11-16";"";2;0;0;35289;35289;2;1;0,834103354780506;"No Hacer Nada";"No Hacer Nada"
"24613";"0035B00000CL176QAD";"";"2017-11-13";"";2;0;0;28247;28247;2;1;0,834093868753764;"No Hacer Nada";"No Hacer Nada"
"19854";"0035B00000AUmHvQAL";"";"2017-11-28";"";1;0;0;45773;45773;1;1;0,834064754954071;"No Hacer Nada";"No Hacer Nada"
"24975";"0035B00000BG4VYQA1";"";"2017-11-30";"";1;0;0;168873;168873;1;1;0,834053153105552;"Email";"SMS"
"2758";"0035B00000CIdb5QAD";"";"";"";1;0;0;11454;11454;1;1;0,834048211662995;"No Hacer Nada";"No Hacer Nada"
"3721";"0035B00000CLNDKQA5";"";"2017-12-14";"";1;0;0;35439;35439;1;1;0,83402451958145;"No Hacer Nada";"No Hacer Nada"
"20067";"0035B000004df3OQAQ";"2010-05-07";"2017-11-20";"";2;0;0;47905;47905;2;1;0,834020224332547;"No Hacer Nada";"No Hacer Nada"
"3849";"0035B00000AUv4tQAD";"2017-10-26";"2017-12-09";"2017-11-24";1;0;0;317191;90126;1;1;0,834015539893656;"No Hacer Nada";"No Hacer Nada"
"21356";"0035B00000CL8SCQA1";"2017-03-01";"2017-12-14";"";1;0;0;29990;29990;1;1;0,833990899975942;"No Hacer Nada";"No Hacer Nada"
"7546";"0035B00000CQHIcQAP";"2012-01-09";"";"";1;0;0;19376;19376;1;1;0,833988626412387;"No Hacer Nada";"No Hacer Nada"
"12244";"0035B00000CYNiEQAX";"2013-07-24";"2017-12-17";"";1;0;0;19484;19484;1;1;0,833984862195511;"No Hacer Nada";"No Hacer Nada"
"17734";"0035B00000CLG1zQAH";"2017-09-08";"";"";1;0;0;49909;49909;1;1;0,833969303235239;"No Hacer Nada";"No Hacer Nada"
"7446";"0035B00000CQL9GQAX";"2009-09-02";"2017-12-15";"";1;0;0;14700;14700;1;1;0,833940565656415;"No Hacer Nada";"No Hacer Nada"
"24690";"0035B00000BAwFvQAL";"";"2017-11-30";"";1;0;0;74839;74839;1;1;0,833938509623495;"No Hacer Nada";"No Hacer Nada"
"20229";"0035B00000CLFApQAP";"2016-03-29";"2017-12-14";"";1;0;0;34150;34150;1;1;0,833930052871645;"No Hacer Nada";"No Hacer Nada"
"6116";"0035B00000CLDD9QAP";"2015-09-11";"2017-11-13";"";2;0;0;27142;27142;2;1;0,833912171916443;"No Hacer Nada";"No Hacer Nada"
"23795";"0035B00000BAt23QAD";"";"2017-11-30";"";1;0;0;6998427;6998427;1;1;0,833902191399905;"Email";"No Hacer Nada"
"18479";"0035B00000CLDTeQAP";"";"";"";1;0;0;23663;23663;1;1;0,833879883974312;"No Hacer Nada";"No Hacer Nada"
"25212";"0035B00000CTeMJQA1";"2017-10-18";"2017-11-24";"2017-11-10";2;1;0;67360;67360;2;1;0,833878935103657;"IVR";"SMS"
"1259";"0035B00000BBGfqQAH";"";"2017-11-30";"";1;0;0;59146;59146;1;1;0,833877354610914;"No Hacer Nada";"No Hacer Nada"
"15517";"0035B00000CLFKWQA5";"";"";"";1;0;0;13648;13648;1;1;0,833844564890372;"No Hacer Nada";"No Hacer Nada"
"8672";"0035B00000CYKuaQAH";"2016-07-12";"2017-12-18";"";1;0;0;21138;21138;1;1;0,833822560394443;"No Hacer Nada";"No Hacer Nada"
"1980";"0035B00000AUmAaQAL";"2010-02-23";"2017-11-28";"";1;0;0;136364;136364;1;1;0,833804664742316;"Email";"SMS"
"4486";"0035B00000CTl2tQAD";"2013-08-21";"";"";1;0;0;11957;11957;1;1;0,833798870814351;"No Hacer Nada";"No Hacer Nada"
"14137";"0035B00000BBGiJQAX";"2016-04-21";"2017-11-30";"";1;0;0;42794;42794;1;1;0,833749669015063;"No Hacer Nada";"No Hacer Nada"
"20685";"0035B00000CQ7z2QAD";"2014-10-30";"2017-11-16";"";2;0;0;121307;121307;2;1;0,833713212848408;"IVR";"Email"
"2534";"0035B00000BGAdZQAX";"";"2017-11-30";"";1;0;0;45092;45092;1;1;0,833696344980329;"No Hacer Nada";"No Hacer Nada"
"8018";"0035B00000CQ8LNQA1";"2016-02-20";"2017-11-16";"";2;0;0;51724;51724;2;1;0,833682126528819;"No Hacer Nada";"No Hacer Nada"
"8331";"0035B00000BBKVPQA5";"";"2017-11-30";"";1;0;0;36914;36914;1;1;0,833649387055644;"No Hacer Nada";"No Hacer Nada"
"11839";"0035B00000CU4OuQAL";"2017-10-20";"2017-12-04";"2017-11-20";1;0;0;45481;37874;1;1;0,833638935314023;"No Hacer Nada";"No Hacer Nada"
"21182";"0035B00000BAvaqQAD";"";"2017-10-30";"";1;0;0;47680;47680;1;1;0,833629441123495;"No Hacer Nada";"No Hacer Nada"
"15089";"0035B000004dhBnQAI";"2008-01-02";"";"";1;0;0;5999;5999;1;1;0,833604279836082;"No Hacer Nada";"No Hacer Nada"
"16928";"0035B00000CIz9BQAT";"";"";"";1;0;0;19102;19102;1;1;0,833575742463905;"No Hacer Nada";"No Hacer Nada"
"24878";"0035B00000CJ119QAD";"";"";"";1;0;0;18508;18508;1;1;0,833536885718816;"No Hacer Nada";"No Hacer Nada"
"23383";"0035B00000CKxkNQAT";"";"";"";1;0;0;14740;14740;1;1;0,833521275525171;"No Hacer Nada";"No Hacer Nada"
"17496";"0035B00000CU2Y6QAL";"2008-05-19";"";"";1;0;0;9133;9133;1;1;0,833511444542018;"No Hacer Nada";"No Hacer Nada"
"15233";"0035B00000BGZTvQAP";"2014-10-02";"2017-11-30";"";1;0;0;29372;29372;1;1;0,833499939940252;"No Hacer Nada";"No Hacer Nada"
"7511";"0035B00000CQRlEQAX";"";"";"";1;0;0;11287;11287;1;1;0,833495191267859;"No Hacer Nada";"No Hacer Nada"
"1323";"0035B00000BBPoOQAX";"2008-09-20";"2017-11-30";"";1;0;0;32930;32930;1;1;0,833481829809493;"No Hacer Nada";"No Hacer Nada"
"8359";"0035B00000CKxLoQAL";"";"";"";1;0;0;44375;44375;1;1;0,833474820194863;"No Hacer Nada";"No Hacer Nada"
"11007";"0035B00000CU2BGQA1";"2010-01-25";"2017-11-17";"";2;0;0;32546;32546;2;1;0,833466100287567;"No Hacer Nada";"No Hacer Nada"
"21804";"0035B00000CQPNZQA5";"";"";"";1;0;0;5520;5520;1;1;0,83346091564213;"No Hacer Nada";"No Hacer Nada"
"4737";"0035B00000CIZQlQAP";"2008-03-24";"2017-12-17";"";1;0;0;45766;45766;1;1;0,833455255780291;"No Hacer Nada";"No Hacer Nada"
"7146";"0035B00000CTfm9QAD";"2015-09-07";"2017-12-17";"";1;0;1;74701;74701;1;1;0,833411740221068;"No Hacer Nada";"No Hacer Nada"
"10790";"0035B00000CYNzLQAX";"";"";"";1;0;0;9607;9607;1;1;0,833403595328809;"No Hacer Nada";"No Hacer Nada"
"3344";"0035B00000BJHvfQAH";"2016-03-17";"2017-12-04";"";1;0;0;38342;38342;1;1;0,833396866483682;"No Hacer Nada";"No Hacer Nada"
"4435";"0035B00000CQCoqQAH";"2007-11-22";"2017-11-16";"";2;0;0;307434;307434;2;1;0,833380312705415;"IVR";"Email"
"11955";"0035B00000BGY3EQAX";"2011-04-17";"2017-11-30";"";1;0;0;61488;61488;1;1;0,833363988682732;"No Hacer Nada";"No Hacer Nada"
"20538";"0035B00000CQL8lQAH";"";"2017-12-21";"";1;0;0;17000;17000;1;1;0,833359007626153;"No Hacer Nada";"No Hacer Nada"
"11163";"0035B000004dhC5QAI";"2017-09-22";"2017-10-19";"2017-10-05";3;2;0;177689;121668;3;1;0,833357481630625;"Telefono";"IVR"
"1242";"0035B00000BBMQKQA5";"";"2017-11-30";"";1;0;0;42370;42370;1;1;0,833357124720249;"No Hacer Nada";"No Hacer Nada"
"24326";"0035B00000BGYAfQAP";"";"2017-11-30";"";1;0;0;86530;86530;1;1;0,833332873020217;"No Hacer Nada";"No Hacer Nada"
"18757";"0035B00000CQIGcQAP";"2017-10-31";"2017-11-16";"";2;0;0;92044;92044;2;1;0,833300151848616;"No Hacer Nada";"No Hacer Nada"
"7730";"0035B00000CQJqzQAH";"2017-11-03";"2017-11-24";"";2;0;0;63538;44772;2;1;0,833266593929045;"No Hacer Nada";"No Hacer Nada"
"25977";"0035B00000CQGmbQAH";"2016-04-11";"2017-12-15";"";1;0;0;28971;28971;1;1;0,833255621194523;"No Hacer Nada";"No Hacer Nada"
"18759";"0035B00000CLQZtQAP";"";"2017-11-16";"";2;0;0;105231;105231;2;1;0,833242755036341;"IVR";"SMS"
"9960";"0035B00000CYQkOQAX";"2008-06-02";"";"";1;0;0;14431;14431;1;1;0,833239404450967;"No Hacer Nada";"No Hacer Nada"
"21785";"0035B00000CU7DhQAL";"";"";"";1;0;0;15737;15737;1;1;0,833205352065618;"No Hacer Nada";"No Hacer Nada"
"22803";"0035B00000BAuDSQA1";"";"2017-11-30";"";1;0;0;30408;30408;1;1;0,833136949631081;"No Hacer Nada";"No Hacer Nada"
"7430";"0035B00000BG5h6QAD";"";"2017-11-30";"";1;0;0;60746;60746;1;1;0,833133123823337;"No Hacer Nada";"No Hacer Nada"
"5561";"0035B00000BJHpJQAX";"";"";"";1;0;0;32074;32074;1;1;0,833132312616607;"No Hacer Nada";"No Hacer Nada"
"23939";"0035B00000CTwlrQAD";"";"";"";1;0;0;13165;13165;1;1;0,833132089328403;"No Hacer Nada";"No Hacer Nada"
"23575";"0035B00000BBPZ4QAP";"2007-04-16";"2017-11-30";"";1;0;0;36086;36086;1;1;0,833104870332805;"No Hacer Nada";"No Hacer Nada"
"3644";"0035B00000CTvomQAD";"2015-04-06";"2017-12-17";"";1;0;0;41146;41146;1;1;0,833101239055142;"No Hacer Nada";"No Hacer Nada"
"3892";"0035B00000CQSQsQAP";"";"";"";1;0;0;6840;6840;1;1;0,833099787533782;"No Hacer Nada";"No Hacer Nada"
"7539";"0035B00000CQ9SeQAL";"2014-11-10";"2017-12-15";"";1;0;0;25148;25148;1;1;0,833096541100442;"No Hacer Nada";"No Hacer Nada"
"8012";"0035B00000CQ5AeQAL";"2010-12-01";"";"";1;0;0;30434;30434;1;1;0,833076822422165;"No Hacer Nada";"No Hacer Nada"
"16132";"0035B00000CYRECQA5";"";"";"";1;0;0;9337;9337;1;1;0,833062006074445;"No Hacer Nada";"No Hacer Nada"
"17560";"0035B00000CKxhQQAT";"";"";"";1;0;0;148470;148470;1;1;0,833048172813079;"Email";"No Hacer Nada"
"22715";"0035B00000BAuDRQA1";"";"2017-11-30";"";1;0;0;50271;50271;1;1;0,833017534215341;"No Hacer Nada";"No Hacer Nada"
"21382";"0035B00000CTjp3QAD";"2015-05-09";"";"";1;0;0;43396;43396;1;1;0,832987474060448;"No Hacer Nada";"No Hacer Nada"
"94";"0035B00000CQT5oQAH";"";"2017-11-16";"";2;0;0;51907;51907;2;1;0,832983813915453;"No Hacer Nada";"No Hacer Nada"
"3182";"0035B00000BGUFvQAP";"2010-12-16";"2017-11-30";"";1;0;0;43680;43680;1;1;0,832980738308605;"No Hacer Nada";"No Hacer Nada"
"24470";"0035B00000BG4CWQA1";"";"2017-11-30";"";1;0;0;38183;38183;1;1;0,832979442155746;"No Hacer Nada";"No Hacer Nada"
"11323";"0035B00000CL7BLQA1";"2017-11-07";"";"";1;0;0;145094;34507;1;1;0,832945973986129;"No Hacer Nada";"No Hacer Nada"
"7155";"0035B00000CTq4YQAT";"2017-10-10";"2017-12-25";"2017-11-10";1;1;0;173481;58062;1;1;0,832939712831509;"SMS";"No Hacer Nada"
