Id,CJLastInvoiceDate__c,CJEnergyCutOffDate__c,CJAgreementCutOffDate__c,CJEnergyInvoicesDue__c,CJAgreementInvoicesDue__c,CJPSVAInvoicesDue__c,CJTotalDebt__c,CJTotalOverdueDebt__c,CJTotalInvoicesDue__c,CJCustomerRating__c,CJPaymentProbability__c,CJSuggestion1__c,CJSuggestion2__c,CJModelExecutionDate__c 
0035B00000BGV50QAH,2016-06-20T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,47911.0,47911.0,1.0,1.0,0.627949631438433,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFz92QAD,2008-09-22T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,17583.0,17583.0,1.0,1.0,0.546448863741071,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG02YQAT,2009-06-01T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,54827.0,54827.0,1.0,1.0,0.651990994933498,IVR,Email,2017-11-14T00:00:00
0035B00000BJHrFQAX,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,29994.0,29994.0,1.0,1.0,0.849098344681348,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFyN1QAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,1113.0,1113.0,1.0,1.0,0.703704368130186,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGPA2QAP,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,46023.0,46023.0,1.0,1.0,0.875793582886109,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGSchQAH,#N/A,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,43425.0,43425.0,2.0,1.0,0.708991044865933,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFzkmQAD,2017-04-26T00:00:00,2017-11-30T00:00:00,2017-11-17T00:00:00,1.0,0.0,0.0,83523.0,83523.0,1.0,1.0,0.837230840223087,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGW4OQAX,2017-05-12T00:00:00,2017-07-31T00:00:00,#N/A,5.0,0.0,0.0,166730.0,166730.0,5.0,0.0,0.241341394554242,Carta,Telefono,2017-11-14T00:00:00
0035B00000BFxROQA1,#N/A,2017-11-07T00:00:00,#N/A,2.0,0.0,0.0,78396.0,78396.0,2.0,1.0,0.618530632676356,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG2WQQA1,2017-10-25T00:00:00,2017-12-11T00:00:00,2017-11-27T00:00:00,1.0,0.0,0.0,228894.0,114330.0,1.0,1.0,0.759340124688714,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGUm9QAH,2010-02-26T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,30576.0,30576.0,1.0,1.0,0.837451904113804,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG230QAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,90642.0,90642.0,1.0,1.0,0.869984381240388,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFzJTQA1,2015-11-27T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,54631.0,54631.0,1.0,1.0,0.692064332562645,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGVgyQAH,2014-10-11T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,50140.0,50140.0,1.0,1.0,0.824610849524269,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGWz3QAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,57827.0,57827.0,1.0,1.0,0.753957980201123,Email,SMS,2017-11-14T00:00:00
0035B00000BGAgCQAX,#N/A,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,17663.0,17663.0,2.0,1.0,0.640487766557468,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGCdDQAX,2012-09-26T00:00:00,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,95677.0,95677.0,2.0,1.0,0.609948838703423,IVR,Email,2017-11-14T00:00:00
0035B00000CLG1hQAH,2010-04-26T00:00:00,#N/A,#N/A,1.0,0.0,0.0,19733.0,19733.0,1.0,1.0,0.892785926254629,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG4d5QAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,518051.0,518051.0,1.0,1.0,0.887941153769484,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG2oGQAT,2017-04-04T00:00:00,2017-12-12T00:00:00,#N/A,1.0,0.0,0.0,42262.0,42262.0,1.0,1.0,0.821599974440947,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG27zQAD,2012-06-20T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,37133.0,37133.0,1.0,1.0,0.577105048046699,IVR,SMS,2017-11-14T00:00:00
0035B00000BG5YZQA1,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,45140.0,45140.0,1.0,1.0,0.679842669368244,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG1MDQA1,2017-10-14T00:00:00,2017-12-12T00:00:00,2017-11-28T00:00:00,1.0,0.0,0.0,126115.0,49396.0,1.0,1.0,0.845069671756661,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFz2NQAT,2017-11-02T00:00:00,2017-11-09T00:00:00,2017-11-25T00:00:00,2.0,0.0,0.0,328009.0,205315.0,2.0,1.0,0.830506837932691,IVR,Email,2017-11-14T00:00:00
0035B00000BGTCVQA5,2010-05-17T00:00:00,2017-07-03T00:00:00,#N/A,6.0,0.0,0.0,10758.0,10758.0,6.0,0.0,0.266450101370745,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG4w1QAD,2011-03-18T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,46886.0,46886.0,1.0,1.0,0.82909944963653,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG1rTQAT,2014-07-24T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,101104.0,101104.0,1.0,1.0,0.831861089923374,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG6IOQA1,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,34304.0,34304.0,1.0,1.0,0.666235624724014,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGVCKQA5,2016-12-30T00:00:00,2017-11-09T00:00:00,#N/A,5.0,0.0,0.0,38589.0,38589.0,5.0,0.0,0.317283170805645,Corte,Carta,2017-11-14T00:00:00
0035B00000BG07pQAD,2014-04-23T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,43215.0,43215.0,1.0,1.0,0.886819268349892,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGW3TQAX,2012-05-23T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,26361.0,26361.0,1.0,1.0,0.857824724039984,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxSOQA1,2017-10-18T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,43707.0,38656.0,1.0,1.0,0.756568552647776,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFzBJQA1,2007-09-14T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25650.0,25650.0,1.0,1.0,0.791760797581339,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGT54QAH,2017-07-16T00:00:00,2017-11-13T00:00:00,#N/A,2.0,0.0,0.0,71640.0,71640.0,2.0,1.0,0.714634691410392,IVR,SMS,2017-11-14T00:00:00
0035B00000BG96jQAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25749.0,25749.0,1.0,1.0,0.791909568501057,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGAiFQAX,2014-02-13T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,31637.0,31637.0,1.0,1.0,0.790043581569523,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG3lJQAT,2017-10-10T00:00:00,2017-10-19T00:00:00,#N/A,3.0,0.0,0.0,274449.0,274449.0,3.0,1.0,0.67487487398167,Telefono,IVR,2017-11-14T00:00:00
0035B00000BFzjbQAD,#N/A,2017-11-13T00:00:00,#N/A,2.0,0.0,0.0,281330.0,281330.0,2.0,1.0,0.754503508931499,IVR,Email,2017-11-14T00:00:00
0035B00000BG33tQAD,2016-02-29T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,44345.0,44345.0,1.0,1.0,0.688128504047175,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxpKQAT,2009-06-18T00:00:00,2017-11-13T00:00:00,#N/A,2.0,0.0,0.0,26099.0,26099.0,2.0,1.0,0.600533074090721,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG0ECQA1,2013-05-17T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,34286.0,34286.0,1.0,1.0,0.585242892654424,IVR,SMS,2017-11-14T00:00:00
0035B00000BFyr0QAD,2017-07-08T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,51066.0,51066.0,1.0,1.0,0.728904806317037,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG1EjQAL,2016-01-11T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,34075.0,34075.0,1.0,1.0,0.732782611789333,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGX8ZQAX,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,71405.0,71405.0,1.0,1.0,0.680904714051573,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG0qYQAT,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,26263.0,26263.0,1.0,1.0,0.862354187193328,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGa90QAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,49502.0,49502.0,1.0,1.0,0.894393915019334,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFvhrQAD,2013-09-26T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,70834.0,70834.0,1.0,1.0,0.744679338118065,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTsQKQA1,2009-08-26T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,52545.0,52545.0,1.0,1.0,0.738116859210343,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGTjuQAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,31110.0,31110.0,1.0,1.0,0.513526961530528,IVR,Email,2017-11-14T00:00:00
0035B00000BG1QSQA1,2007-10-31T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,52442.0,52442.0,1.0,1.0,0.869094367760209,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGThSQAX,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,69848.0,69848.0,1.0,1.0,0.774937568965661,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTotbQAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,8224.0,8224.0,1.0,1.0,0.751103000809927,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFwwvQAD,2017-09-28T00:00:00,2017-11-13T00:00:00,2017-10-28T00:00:00,2.0,1.0,0.0,274210.0,205822.0,2.0,1.0,0.761766846556029,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG3iWQAT,2011-02-28T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,46504.0,46504.0,1.0,1.0,0.886895438011575,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTrKFQA1,2017-10-23T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,63723.0,39991.0,1.0,1.0,0.723313486525409,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTrqLQAT,2015-03-03T00:00:00,#N/A,#N/A,1.0,0.0,0.0,15357.0,15357.0,1.0,1.0,0.890510733581376,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTsaSQAT,2010-06-01T00:00:00,#N/A,#N/A,1.0,0.0,0.0,12723.0,12723.0,1.0,1.0,0.869665553134812,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CTxVeQAL,#N/A,#N/A,#N/A,1.0,0.0,0.0,14436.0,14436.0,1.0,1.0,0.918441768760462,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000AUv12QAD,2017-09-06T00:00:00,2017-11-28T00:00:00,#N/A,1.0,0.0,0.0,266675.0,266675.0,1.0,1.0,0.724250453046585,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000AUly7QAD,2017-05-26T00:00:00,2017-10-30T00:00:00,#N/A,2.0,0.0,0.0,110470.0,110470.0,2.0,1.0,0.715828123495624,IVR,SMS,2017-11-14T00:00:00
0035B00000BGVeyQAH,2017-10-24T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,62632.0,53216.0,1.0,1.0,0.70239154298484,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000AUw14QAD,2017-11-10T00:00:00,2017-11-28T00:00:00,#N/A,1.0,0.0,0.0,93478.0,50249.0,1.0,1.0,0.779726924108528,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGYR7QAP,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,14965.0,14965.0,1.0,1.0,0.775363750535088,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG93IQAT,2009-09-10T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,70924.0,70924.0,1.0,1.0,0.810311917434317,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGB6eQAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,165491.0,165491.0,1.0,1.0,0.855423448011165,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGAplQAH,2017-04-25T00:00:00,2017-11-13T00:00:00,#N/A,2.0,0.0,0.0,64481.0,64481.0,2.0,1.0,0.612076666450707,IVR,Email,2017-11-14T00:00:00
0035B00000BG2RMQA1,2015-09-07T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,54035.0,54035.0,1.0,1.0,0.828511577099036,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG2KzQAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,22334.0,22334.0,1.0,1.0,0.578373828578516,IVR,SMS,2017-11-14T00:00:00
0035B00000BG4nxQAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,102195.0,102195.0,1.0,1.0,0.86492645216295,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGW0dQAH,2011-03-18T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,57196.0,57196.0,1.0,1.0,0.882493415960584,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGTfmQAH,2010-03-24T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25253.0,25253.0,1.0,1.0,0.771521075591842,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG1TnQAL,2016-06-21T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,39231.0,39231.0,1.0,1.0,0.581488504017168,IVR,SMS,2017-11-14T00:00:00
0035B00000BGCaNQAX,2017-10-04T00:00:00,2017-12-12T00:00:00,2017-10-28T00:00:00,1.0,1.0,0.0,128856.0,60784.0,1.0,1.0,0.515439160446641,IVR,Email,2017-11-14T00:00:00
0035B00000BGZ7gQAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,944901.0,944901.0,1.0,1.0,0.690499854431999,Email,SMS,2017-11-14T00:00:00
0035B00000BFyCmQAL,2009-06-27T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,313083.0,313083.0,1.0,1.0,0.876921785362543,SMS,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFz5bQAD,2017-08-31T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,77406.0,77406.0,1.0,1.0,0.696413974755748,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG42HQAT,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,31195.0,31195.0,1.0,1.0,0.803924208837698,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGWRMQA5,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,47640.0,47640.0,1.0,1.0,0.747116515546381,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BJHx6QAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,78432.0,78432.0,1.0,1.0,0.686041668967372,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGC9LQAX,2011-01-03T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,55809.0,55809.0,1.0,1.0,0.794200846331276,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFy2GQAT,2016-07-22T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,40112.0,40112.0,1.0,1.0,0.658568540613238,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGT6IQAX,2010-04-07T00:00:00,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,52313.0,52313.0,2.0,0.0,0.31411737757786,Telefono,IVR,2017-11-14T00:00:00
0035B00000BG9bIQAT,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,640619.0,640619.0,1.0,1.0,0.84156212980607,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGNQ9QAP,#N/A,2017-08-24T00:00:00,#N/A,4.0,0.0,0.0,7669.0,7669.0,4.0,0.0,0.176200807057594,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG3yPQAT,#N/A,2017-08-31T00:00:00,#N/A,4.0,0.0,0.0,6135.0,6135.0,4.0,0.0,0.173395763699651,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxxAQAT,#N/A,2017-08-31T00:00:00,#N/A,4.0,0.0,0.0,5792.0,5792.0,4.0,0.0,0.243739535083524,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG4tNQAT,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,2082.0,2082.0,1.0,1.0,0.689688038953197,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFycqQAD,2017-04-26T00:00:00,2017-08-31T00:00:00,#N/A,3.0,0.0,0.0,135906.0,135906.0,3.0,0.0,0.239758072568521,Telefono,IVR,2017-11-14T00:00:00
0035B00000BG5iWQAT,2009-08-31T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,64155.0,64155.0,1.0,1.0,0.864031864418308,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG6aiQAD,#N/A,2017-01-02T00:00:00,#N/A,15.0,0.0,0.0,22901.0,22901.0,15.0,0.0,0.15250896975329,Corte,Carta,2017-11-14T00:00:00
0035B00000BG0AyQAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,44552.0,44552.0,1.0,1.0,0.585078822018577,IVR,SMS,2017-11-14T00:00:00
0035B00000BG31VQAT,#N/A,2017-05-29T00:00:00,#N/A,30.0,0.0,0.0,43652.0,43652.0,30.0,0.0,0.171472663971536,Carta,Telefono,2017-11-14T00:00:00
0035B00000BG80CQAT,#N/A,2017-11-23T00:00:00,#N/A,3.0,0.0,0.0,3988145.0,3988145.0,3.0,1.0,0.611739044091462,Telefono,Email,2017-11-14T00:00:00
0035B00000BFy17QAD,2016-05-27T00:00:00,2017-01-12T00:00:00,2017-04-18T00:00:00,35.0,6.0,0.0,272835.0,272835.0,35.0,0.0,0.17166550579715,Carta,Email,2017-11-14T00:00:00
0035B00000BGaHyQAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25562.0,25562.0,1.0,1.0,0.746670741606893,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG0JdQAL,2017-11-02T00:00:00,2017-12-12T00:00:00,2017-11-27T00:00:00,1.0,0.0,0.0,130828.0,53301.0,1.0,1.0,0.756758540846,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGZNrQAP,2017-07-12T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,26418.0,26418.0,1.0,1.0,0.589334573736321,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000AUuuhQAD,2014-10-23T00:00:00,2017-11-28T00:00:00,#N/A,1.0,0.0,0.0,50501.0,50501.0,1.0,1.0,0.766388363372477,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000AUkbVQAT,2017-03-20T00:00:00,2017-11-28T00:00:00,#N/A,1.0,0.0,0.0,44567.0,44567.0,1.0,1.0,0.545190275119991,IVR,Email,2017-11-14T00:00:00
0035B00000BFztrQAD,2016-03-19T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,42990.0,42990.0,1.0,1.0,0.666868720129424,IVR,SMS,2017-11-14T00:00:00
0035B00000AUkK5QAL,#N/A,2017-11-28T00:00:00,#N/A,1.0,0.0,0.0,8120.0,8120.0,1.0,1.0,0.566289334347359,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGXGbQAP,2015-02-18T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,42404.0,42404.0,1.0,1.0,0.769354105281204,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFvxVQAT,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,38175.0,38175.0,1.0,1.0,0.845246790999764,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGb8uQAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,59814.0,59814.0,1.0,1.0,0.921790851424944,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGBL9QAP,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,118878.0,118878.0,1.0,1.0,0.632589607082897,IVR,SMS,2017-11-14T00:00:00
0035B00000BGVjyQAH,#N/A,2017-11-30T00:00:00,2017-11-17T00:00:00,1.0,0.0,0.0,5082.0,5082.0,1.0,1.0,0.526186380288802,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGWbRQAX,#N/A,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,31492.0,31492.0,2.0,1.0,0.857199507792797,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGP8BQAX,2017-05-12T00:00:00,2017-11-13T00:00:00,#N/A,2.0,0.0,0.0,58424.0,58424.0,2.0,1.0,0.733095228795616,IVR,SMS,2017-11-14T00:00:00
0035B00000BFxZQQA1,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,86905.0,86905.0,1.0,1.0,0.783846270998329,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxadQAD,2017-10-14T00:00:00,2017-11-30T00:00:00,2017-11-17T00:00:00,1.0,0.0,0.0,89492.0,59060.0,1.0,1.0,0.787160179309723,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGY4TQAX,2014-01-14T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,38613.0,38613.0,1.0,1.0,0.684812454710841,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGTP4QAP,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,1026.0,1026.0,1.0,1.0,0.54622470358525,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG2C8QAL,2017-10-05T00:00:00,2017-11-10T00:00:00,2017-10-26T00:00:00,2.0,1.0,0.0,554892.0,422909.0,2.0,1.0,0.856091816585567,IVR,SMS,2017-11-14T00:00:00
0035B00000BGX47QAH,2011-11-22T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,34954.0,34954.0,1.0,1.0,0.678213511908327,Email,SMS,2017-11-14T00:00:00
0035B00000BGUDJQA5,2016-10-28T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,65299.0,65299.0,1.0,1.0,0.723591967180173,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG34qQAD,2010-11-12T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,18688.0,18688.0,1.0,1.0,0.758397730365867,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGCEqQAP,2014-02-28T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,30249.0,30249.0,1.0,1.0,0.703198698721437,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGURQQA5,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,93151.0,93151.0,1.0,1.0,0.671005826569156,SMS,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG1VcQAL,2016-11-30T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,48011.0,48011.0,1.0,1.0,0.666986957370376,IVR,Email,2017-11-14T00:00:00
0035B00000BGCKgQAP,2017-10-05T00:00:00,2017-11-30T00:00:00,2017-10-16T00:00:00,1.0,1.0,0.0,227717.0,65062.0,1.0,0.0,0.43901456890095,IVR,Email,2017-11-14T00:00:00
0035B00000BGB8BQAX,2017-08-10T00:00:00,2017-10-31T00:00:00,2017-09-16T00:00:00,2.0,2.0,0.0,154377.0,124919.0,2.0,1.0,0.581238284280535,IVR,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG2PRQA1,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,61987.0,61987.0,1.0,1.0,0.646286106964655,IVR,SMS,2017-11-14T00:00:00
0035B00000BG2ZNQA1,2011-07-25T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,51965.0,51965.0,1.0,1.0,0.7781372078256,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGVwXQAX,2016-03-15T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,86031.0,86031.0,1.0,1.0,0.70567921819946,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG5U6QAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,17489.0,17489.0,1.0,1.0,0.866595781341716,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFvqqQAD,2017-10-21T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,69364.0,45967.0,1.0,1.0,0.829620001818413,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
